chr3	128494217	128494237	21	+	human_RBP_CLIPdb_18945133	PTBP1	HITS-CLIP,Piranha_0.01	HeLa	GSE19323,GSM480479	3	chr3	128490070	128501608	11539	+	intron:218500	ENST00000468377.1	101927167	GATA2-AS1	hg38_genes_introns
chr3	128494217	128494237	21	+	human_RBP_CLIPdb_18945133	PTBP1	HITS-CLIP,Piranha_0.01	HeLa	GSE19323,GSM480479	3	chr3	128491649	128495648	4000	-	1to5kb:48183	ENST00000492608.1	2624	GATA2	hg38_genes_1to5kb
chr3	128494237	128494257	21	+	human_RBP_CLIPdb_18945135	PTBP1	HITS-CLIP,Piranha_0.01	HeLa	GSE19323,GSM480477	3	chr3	128490070	128501608	11539	+	intron:218500	ENST00000468377.1	101927167	GATA2-AS1	hg38_genes_introns
chr3	128494237	128494257	21	+	human_RBP_CLIPdb_18945135	PTBP1	HITS-CLIP,Piranha_0.01	HeLa	GSE19323,GSM480477	3	chr3	128491649	128495648	4000	-	1to5kb:48183	ENST00000492608.1	2624	GATA2	hg38_genes_1to5kb
chr3	128479426	128479458	33	-	human_RBP_CLIPdb_18944596	FIP1L1	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917674	0.942182018011638	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479442	128479463	22	-	human_RBP_CLIPdb_18944597	TIA1	iCLIP,CIMS	HeLa	E-MTAB-432,ERR039786-ERR039787	4	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479445	128479465	21	-	human_RBP_CLIPdb_18944598	ATXN2	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012391	0.885639545453639	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479451	128479475	25	-	human_RBP_CLIPdb_18944599	TARDBP	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012387	0.799750319532956	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479463	128479485	23	-	human_RBP_CLIPdb_18944600	ELAVL1	PAR-CLIP,PARalyzer	HEK293	GSE29780,GSM738185	0.644932930328794	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479463	128479485	23	-	human_RBP_CLIPdb_18944601	LIN28B	PAR-CLIP,PARalyzer	HEK293	GSE46908,GSM1140829	0.903010995005129	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479464	128479492	29	-	human_RBP_CLIPdb_18944602	TARDBP	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012386	0.771292725780671	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479469	128479470	2	-	human_RBP_CLIPdb_18944603	UPF1	iCLIP,CIMS	HeLa,treated_with_puromycoin	GSE47976,GSM1163975	12	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479489	128479530	42	-	human_RBP_CLIPdb_18944604	CPSF7	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917663	0.727632127739977	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479502	128479528	27	-	human_RBP_CLIPdb_18944605	MOV10	PAR-CLIP,PARalyzer	HEK293	GSE37524,GSM921128	0.758611082877852	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479502	128479529	28	-	human_RBP_CLIPdb_18944606	LIN28B	PAR-CLIP,PARalyzer	HEK293	GSE46908,GSM1140829	0.815907170290248	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479502	128479529	28	-	human_RBP_CLIPdb_18944607	PUM2	PAR-CLIP,PARalyzer	HEK293	GSE21578,GSM545210	0.663426909588752	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479512	128479513	2	-	human_RBP_CLIPdb_18944608	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163973	845	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479514	128479515	2	-	human_RBP_CLIPdb_18944609	UPF1	iCLIP,CIMS	HeLa,treated_with_puromycoin	GSE47976,GSM1163975	10	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479526	128479560	35	-	human_RBP_CLIPdb_18944610	TARDBP	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012387	0.859599269049588	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479537	128479577	41	-	human_RBP_CLIPdb_18944611	ELAVL1	PAR-CLIP,Piranha_0.01	HEK293	GSE28865,GSM714639	43	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479544	128479593	50	-	human_RBP_CLIPdb_18944613	ELAVL1	PAR-CLIP,PARalyzer	HEK293	GSE28865,GSM714640	0.731854663474802	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479546	128479593	48	-	human_RBP_CLIPdb_18944614	ELAVL1	PAR-CLIP,PARalyzer	HEK293	GSE28865,GSM714639	0.754669545281892	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479548	128479586	39	-	human_RBP_CLIPdb_18944615	CSTF2	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917676	0.737917938606044	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479550	128479586	37	-	human_RBP_CLIPdb_18944616	CSTF2T	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917677	0.650225600632665	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479551	128479591	41	-	human_RBP_CLIPdb_18944617	ELAVL1	PAR-CLIP,PARalyzer	HEK293	GSE28865,GSM714641	0.630157227634728	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479553	128479554	2	-	human_RBP_CLIPdb_18944618	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163973	1167	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479577	128479578	2	-	human_RBP_CLIPdb_18944620	YTHDF1	iCLIP,CIMS	HEK293T	GSE78030,GSM2064705	33	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479585	128479586	2	-	human_RBP_CLIPdb_18944621	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163974	6	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479635	128479636	2	-	human_RBP_CLIPdb_18944622	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163974	7	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479639	128479680	42	-	human_RBP_CLIPdb_18944623	ATXN2	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012390	0.91007095393051	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479689	128479690	2	-	human_RBP_CLIPdb_18944624	YTHDF1	iCLIP,CIMS	HEK293T	GSE78030,GSM2064705	9	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479690	128479711	22	-	human_RBP_CLIPdb_18944625	MOV10	PAR-CLIP,PARalyzer	HEK293	GSE37524,GSM921128	0.769329734742796	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479690	128479717	28	-	human_RBP_CLIPdb_18944626	YTHDF3	PAR-CLIP,PARalyzer	Huh7	GSE83438,GSM2203040	0.954653582039803	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479817	128479838	22	-	human_RBP_CLIPdb_18944627	CSTF2	iCLIP,CIMS	HeLa	GSE40859,GSM1003589	3	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479823	128479876	54	-	human_RBP_CLIPdb_18944628	ATXN2	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012391	0.96978558337055	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479841	128479842	2	-	human_RBP_CLIPdb_18944629	YTHDF1	iCLIP,CIMS	HEK293T	GSE78030,GSM2064705	10	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479855	128479856	2	-	human_RBP_CLIPdb_18944630	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163974	3	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479857	128479877	21	-	human_RBP_CLIPdb_18944631	YTHDF2	PAR-CLIP,Piranha_0.01	HeLa	GSE49339,GSM1197605	12	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128479860	128479888	29	-	human_RBP_CLIPdb_18944632	YTHDF2	PAR-CLIP,PARalyzer	HeLa	GSE49339,GSM1197605	0.994512957772799	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480022	128480023	2	-	human_RBP_CLIPdb_18944633	DDX3X	iCLIP,CIMS	HEK293	GSE70804,GSM1819216	3	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480028	128480043	16	-	human_RBP_CLIPdb_18944634	CSTF2T	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917677	0.762819579290843	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480063	128480089	27	-	human_RBP_CLIPdb_18944635	ATXN2	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012391	0.905465005097658	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480069	128480094	26	-	human_RBP_CLIPdb_18944636	TARDBP	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012387	0.662013869004435	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480073	128480111	39	-	human_RBP_CLIPdb_18944637	FIP1L1	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917674	0.932990108493825	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480074	128480097	24	-	human_RBP_CLIPdb_18944638	ELAVL1	PAR-CLIP,PARalyzer	HEK293	GSE50989,GSM1234284	0.996852853050643	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480074	128480097	24	-	human_RBP_CLIPdb_18944639	MOV10	PAR-CLIP,PARalyzer	HEK293	GSE37524,GSM921128	0.91232561325015	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480077	128480097	21	-	human_RBP_CLIPdb_18944640	CSTF2	iCLIP,Piranha_0.01	HeLa	GSE40859,GSM1003588	10	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480077	128480097	21	-	human_RBP_CLIPdb_18944642	TIAL1	iCLIP,Piranha_0.01	HeLa	E-MTAB-432,ERR039780-ERR039783-ERR039784-ERR039785	8	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480091	128480092	2	-	human_RBP_CLIPdb_18944643	YTHDF2	iCLIP,CIMS	HEK293T	GSE78030,GSM2064706	11	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480095	128480096	2	-	human_RBP_CLIPdb_18944644	RBM15B	iCLIP,CIMS	HEK293T	GSE78030,GSM2064711	70	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480096	128480117	22	-	human_RBP_CLIPdb_18944645	HNRNPC	iCLIP,CIMS	HeLa	E-MTAB-1371,ERR196176-ERR196177-ERR196178-ERR196181-ERR196182-ERR196185-ERR196186-ERR196188-ERR196189	5	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480096	128480132	37	-	human_RBP_CLIPdb_18944646	ELAVL1	PAR-CLIP,PARalyzer	HEK293	GSE28865,GSM714641	0.65535278178296	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480097	128480117	21	-	human_RBP_CLIPdb_18944647	CSTF2	PAR-CLIP,Piranha_0.01	HEK293	GSE37401,GSM917676	12	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480098	128480119	22	-	human_RBP_CLIPdb_18944648	TIAL1	iCLIP,CIMS	HeLa	E-MTAB-432,ERR039780-ERR039783-ERR039784-ERR039785	14	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480099	128480120	22	-	human_RBP_CLIPdb_18944649	TIAL1	iCLIP,CIMS	HeLa	E-MTAB-432,ERR039779-ERR039781-ERR039782	4	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480099	128480140	42	-	human_RBP_CLIPdb_18944650	CSTF2	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917676	0.833022381607214	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480111	128480112	2	-	human_RBP_CLIPdb_18944651	YTHDF1	iCLIP,CIMS	HEK293T	GSE78030,GSM2064705	42	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480118	128480119	2	-	human_RBP_CLIPdb_18944652	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163973	1446	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480119	128480120	2	-	human_RBP_CLIPdb_18944654	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163974	19	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480138	128480177	40	-	human_RBP_CLIPdb_18944655	WDR33	PAR-CLIP,PARalyzer	HEK293	GSE61123,GSM1496985	0.894216427012088	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480155	128480156	2	-	human_RBP_CLIPdb_18944656	UPF1	iCLIP,CIMS	HeLa,treated_with_puromycoin	GSE47976,GSM1163975	18	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480167	128480168	2	-	human_RBP_CLIPdb_18944657	YTHDF1	iCLIP,CIMS	HEK293T	GSE78030,GSM2064705	30	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480176	128480268	93	-	human_RBP_CLIPdb_18944658	YTHDF2	PAR-CLIP,PARalyzer	HeLa	GSE49339,GSM1197607	0.791137002943325	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480177	128480197	21	-	human_RBP_CLIPdb_18944659	YTHDF2	PAR-CLIP,Piranha_0.01	HeLa	GSE49339,GSM1197606	12	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480177	128480197	21	-	human_RBP_CLIPdb_18944661	YTHDF1	iCLIP,Piranha_0.01	HEK293T	GSE78030,GSM2064705	27	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480185	128480216	32	-	human_RBP_CLIPdb_18944662	METTL3	PAR-CLIP,PARalyzer	HeLa	GSE46705,GSM1135013	0.832402539700301	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480185	128480235	51	-	human_RBP_CLIPdb_18944663	YTHDF2	PAR-CLIP,PARalyzer	HeLa	GSE49339,GSM1197606	0.700533801224697	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480186	128480216	31	-	human_RBP_CLIPdb_18944664	ATXN2	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012391	0.831159849521175	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480194	128480195	2	-	human_RBP_CLIPdb_18944665	RBM15B	iCLIP,CIMS	HEK293T	GSE78030,GSM2064711	58	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480200	128480238	39	-	human_RBP_CLIPdb_18944666	FIP1L1	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917674	0.87426516260151	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480216	128480241	26	-	human_RBP_CLIPdb_18944667	YTHDF2	PAR-CLIP,PARalyzer	Huh7	GSE83438,GSM2203039	0.685269971582834	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480217	128480237	21	-	human_RBP_CLIPdb_18944668	YTHDF2	PAR-CLIP,Piranha_0.01	HeLa	GSE49339,GSM1197607	16	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480223	128480224	2	-	human_RBP_CLIPdb_18944669	UPF1	iCLIP,CIMS	HeLa	GSE47976,GSM1163974	11	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480241	128480242	2	-	human_RBP_CLIPdb_18944670	UPF1	iCLIP,CIMS	HeLa,treated_with_puromycoin	GSE47976,GSM1163975	9	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480268	128480306	39	-	human_RBP_CLIPdb_18944671	FIP1L1	PAR-CLIP,PARalyzer	HEK293	GSE37401,GSM917674	0.8307664324761	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480274	128480275	2	-	human_RBP_CLIPdb_18944672	RBM15B	iCLIP,CIMS	HEK293T	GSE78030,GSM2064711	80	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480277	128480303	27	-	human_RBP_CLIPdb_18944673	TARDBP	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012387	0.631703462252861	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480278	128480300	23	-	human_RBP_CLIPdb_18944674	TARDBP	PAR-CLIP,PARalyzer	HEK293T	DRA001158,DRS012386	0.892972929842967	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480286	128480287	2	-	human_RBP_CLIPdb_18944675	YTHDC1	iCLIP,CIMS	HEK293T	GSE78030,GSM2064708	22	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480288	128480289	2	-	human_RBP_CLIPdb_18944676	YTHDF1	iCLIP,CIMS	HEK293T	GSE78030,GSM2064705	99	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480297	128480317	21	-	human_RBP_CLIPdb_18944677	YTHDF2	PAR-CLIP,Piranha_0.01	HeLa	GSE49339,GSM1197605	11	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480308	128480309	2	-	human_RBP_CLIPdb_18944678	DDX3X	iCLIP,CIMS	HEK293	GSE70804,GSM1819209	6	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480313	128480332	20	-	human_RBP_CLIPdb_18944679	YTHDF2	PAR-CLIP,PARalyzer	HeLa	GSE49339,GSM1197606	0.669568701717466	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480313	128480337	25	-	human_RBP_CLIPdb_18944680	YTHDF2	PAR-CLIP,PARalyzer	HeLa	GSE49339,GSM1197607	0.835156229486104	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
chr3	128480345	128480382	38	-	human_RBP_CLIPdb_18944681	YTHDF2	PAR-CLIP,PARalyzer	HeLa	GSE49339,GSM1197607	0.835801262378699	chr3	128479427	128481318	1892	-	exon:305694	ENST00000341105.6	2624	GATA2	hg38_genes_exons
